transaction_id,customer_id,transaction_ts,transaction_type,direction,amount,country_code,channel
196,17,2026-05-17 15:10:00,Wire In,In,6190.03,US,Web
1482,100,2026-05-17 15:14:00,ACH Credit,In,453.47,US,Mobile
1006,71,2026-05-17 16:44:00,Cash Deposit,In,20,US,Automated
3104,213,2026-05-17 17:42:00,Cash Deposit,In,20,CA,Branch
2051,138,2026-05-17 18:24:00,ACH Credit,In,20,CA,Branch
1370,93,2026-05-17 18:46:00,Card Purchase,Out,1082.51,US,Automated
2891,198,2026-05-17 20:16:00,Card Purchase,Out,9722.41,US,Automated
855,61,2026-05-17 21:03:00,Wire In,In,6179.64,US,Automated
803,58,2026-05-17 22:29:00,Cash Deposit,In,3255.88,US,Automated
2956,203,2026-05-17 23:25:00,Card Purchase,Out,316.53,US,Branch
2871,197,2026-05-18 00:06:00,ACH Credit,In,59.18,US,Automated
1226,84,2026-05-18 00:44:00,Card Purchase,Out,4390.26,US,Mobile
2505,171,2026-05-18 02:08:00,Card Purchase,Out,413.89,US,Branch
2692,183,2026-05-18 02:15:00,Cash Deposit,In,20,US,Automated
1032,72,2026-05-18 03:08:00,Cash Deposit,In,7594.51,US,Automated
3624,249,2026-05-18 03:32:00,Cash Withdrawal,Out,81.91,US,Branch
54,4,2026-05-18 04:19:00,ACH Credit,In,2137.96,US,Automated
2592,176,2026-05-18 04:19:00,Wire Out,Out,508.88,US,Branch
1,1,2026-05-18 05:16:00,Card Purchase,Out,10,US,Web
129,11,2026-05-18 06:52:00,ACH Credit,In,3570.07,US,Web
1335,91,2026-05-18 07:01:00,Cash Withdrawal,Out,10,US,Automated
3575,245,2026-05-18 08:50:00,Cash Deposit,In,3938.69,GB,Branch
1191,82,2026-05-18 09:03:00,Cash Deposit,In,367.77,US,Web
191,16,2026-05-18 09:27:00,Wire In,In,655.53,US,Branch
1744,116,2026-05-18 09:39:00,ACH Credit,In,20,US,Automated
2626,178,2026-05-18 11:57:00,ACH Debit,Out,1494.66,US,Automated
3512,242,2026-05-18 13:01:00,Cash Withdrawal,Out,225.42,US,Branch
1598,106,2026-05-18 13:29:00,Wire In,In,391.52,US,Web
3297,227,2026-05-18 18:27:00,ACH Credit,In,3890.18,MX,Automated
1963,132,2026-05-18 19:12:00,ACH Debit,Out,10,US,Automated
974,68,2026-05-18 19:39:00,Card Purchase,Out,109.1,US,Automated
1635,108,2026-05-18 23:35:00,Card Purchase,Out,759.15,US,Web
217,18,2026-05-19 02:22:00,Card Purchase,Out,843.56,US,Web
3245,223,2026-05-19 02:28:00,Cash Withdrawal,Out,6745.58,US,Web
611,44,2026-05-19 04:07:00,Cash Deposit,In,917.59,SG,Web
3164,219,2026-05-19 05:21:00,ACH Debit,Out,6120.63,US,Branch
2132,144,2026-05-19 08:02:00,Wire In,In,5670.15,US,Web
2463,169,2026-05-19 08:42:00,Card Purchase,Out,1682.23,US,Web
1656,111,2026-05-19 09:04:00,Cash Withdrawal,Out,3242.22,US,Branch
2139,144,2026-05-19 13:13:00,Cash Withdrawal,Out,10,US,Mobile
135,12,2026-05-19 14:46:00,Card Purchase,Out,2853.07,US,Web
1417,96,2026-05-19 16:45:00,Cash Deposit,In,1136.45,US,Mobile
1555,104,2026-05-19 17:35:00,ACH Debit,Out,4551.29,US,Mobile
3300,227,2026-05-19 18:13:00,ACH Debit,Out,10,US,Automated
3210,221,2026-05-19 18:41:00,ACH Debit,Out,10,US,Automated
3027,207,2026-05-19 18:56:00,Card Purchase,Out,2335.84,US,Mobile
1274,87,2026-05-19 20:37:00,Card Purchase,Out,412.9,US,Branch
2213,150,2026-05-19 22:23:00,Card Purchase,Out,5095.58,US,Automated
1823,122,2026-05-19 22:59:00,ACH Debit,Out,2121.5,US,Automated
1499,101,2026-05-20 02:20:00,Wire Out,Out,2640.86,US,Branch
2821,194,2026-05-20 02:55:00,Card Purchase,Out,10,CA,Web
1922,129,2026-05-20 02:59:00,Card Purchase,Out,597.94,US,Web
2727,186,2026-05-20 03:28:00,ACH Debit,Out,1493.97,CA,Mobile
1237,85,2026-05-20 05:05:00,Cash Withdrawal,Out,4159.83,US,Web
2143,145,2026-05-20 05:49:00,Card Purchase,Out,968.11,US,Branch
1246,85,2026-05-20 06:11:00,ACH Credit,In,6292.16,DE,Mobile
734,53,2026-05-20 06:19:00,Card Purchase,Out,3627.43,US,Automated
3293,227,2026-05-20 12:39:00,ACH Credit,In,2687.62,US,Mobile
308,24,2026-05-20 12:52:00,ACH Credit,In,3476.69,US,Automated
1359,92,2026-05-20 13:05:00,Card Purchase,Out,3648.08,US,Branch
1718,114,2026-05-20 13:20:00,Cash Deposit,In,14242.81,US,Web
208,18,2026-05-20 18:31:00,Wire Out,Out,1220.53,SG,Branch
3378,233,2026-05-20 19:06:00,ACH Debit,Out,10,US,Mobile
840,60,2026-05-20 19:08:00,Card Purchase,Out,10,SG,Web
1622,108,2026-05-20 20:38:00,Cash Deposit,In,2611.48,US,Branch
1412,95,2026-05-21 00:14:00,ACH Debit,Out,3736.88,US,Mobile
3316,229,2026-05-21 00:40:00,Card Purchase,Out,5778.09,US,Web
1604,107,2026-05-21 04:55:00,Card Purchase,Out,2799.21,US,Mobile
424,32,2026-05-21 08:16:00,Card Purchase,Out,10,US,Web
2268,153,2026-05-21 08:59:00,Card Purchase,Out,7101.38,CA,Branch
1648,110,2026-05-21 11:28:00,Card Purchase,Out,990.17,US,Mobile
502,36,2026-05-21 15:31:00,Wire Out,Out,4325.21,CA,Branch
636,46,2026-05-21 17:29:00,ACH Debit,Out,355.84,CA,Web
1693,113,2026-05-21 18:03:00,Wire In,In,335.86,US,Branch
2382,162,2026-05-21 19:05:00,ACH Debit,Out,10,US,Branch
2332,158,2026-05-21 22:22:00,Cash Deposit,In,3846.57,CA,Automated
3089,212,2026-05-21 23:31:00,Wire Out,Out,1653.55,DE,Branch
1584,106,2026-05-22 03:33:00,ACH Debit,Out,331.4,GB,Automated
1524,102,2026-05-22 04:30:00,Wire Out,Out,72.17,US,Branch
668,48,2026-05-22 05:36:00,ACH Credit,In,20,US,Branch
177,15,2026-05-22 07:12:00,Cash Deposit,In,2885.25,US,Mobile
1819,122,2026-05-22 08:50:00,ACH Debit,Out,1563.0,US,Automated
2253,152,2026-05-22 08:50:00,Card Purchase,Out,323.18,US,Automated
1250,86,2026-05-22 12:53:00,Wire Out,Out,259.62,CA,Mobile
1830,122,2026-05-22 13:19:00,Cash Withdrawal,Out,3325.59,US,Mobile
3070,211,2026-05-22 14:06:00,Card Purchase,Out,3947.36,MX,Mobile
1515,102,2026-05-22 14:41:00,ACH Credit,In,38.17,US,Mobile
1825,122,2026-05-22 15:26:00,Cash Deposit,In,2645.62,US,Automated
3407,235,2026-05-22 18:59:00,Cash Deposit,In,4210.1,US,Automated
3634,249,2026-05-22 20:55:00,Wire In,In,3730.01,US,Web
725,52,2026-05-22 22:24:00,ACH Credit,In,2023.0,GB,Branch
2568,175,2026-05-22 22:28:00,Card Purchase,Out,2880.53,US,Automated
1162,80,2026-05-22 23:41:00,Cash Deposit,In,2592.96,US,Branch
737,53,2026-05-23 08:30:00,ACH Credit,In,1184.16,US,Web
1479,100,2026-05-23 09:44:00,ACH Debit,Out,77.48,MX,Mobile
189,16,2026-05-23 09:45:00,ACH Debit,Out,81.58,US,Mobile
867,62,2026-05-23 10:20:00,Card Purchase,Out,10,US,Web
3108,214,2026-05-23 11:46:00,Wire In,In,4624.32,US,Web
816,59,2026-05-23 12:25:00,Cash Withdrawal,Out,2124.32,US,Automated
3012,206,2026-05-23 13:21:00,Wire Out,Out,3563.97,US,Branch
1659,111,2026-05-23 13:51:00,ACH Debit,Out,3490.62,US,Mobile
484,35,2026-05-23 15:24:00,ACH Debit,Out,2823.57,MX,Mobile
2560,175,2026-05-23 16:39:00,Wire In,In,372.88,US,Mobile
882,63,2026-05-23 19:04:00,Cash Deposit,In,5614.45,US,Web
3198,221,2026-05-23 21:35:00,ACH Debit,Out,10,GB,Web
3314,229,2026-05-23 22:15:00,Card Purchase,Out,5610.86,US,Automated
724,52,2026-05-23 23:05:00,Card Purchase,Out,3452.99,US,Mobile
852,61,2026-05-23 23:40:00,ACH Debit,Out,1803.9,US,Web
1349,91,2026-05-24 01:01:00,Cash Deposit,In,2363.94,MX,Branch
2302,156,2026-05-24 03:18:00,Card Purchase,Out,1687.12,US,Web
1019,71,2026-05-24 03:25:00,Wire In,In,6985.31,US,Branch
2325,157,2026-05-24 05:08:00,ACH Credit,In,2872.13,US,Mobile
3201,221,2026-05-24 05:15:00,Wire Out,Out,25.41,US,Mobile
487,35,2026-05-24 06:03:00,ACH Credit,In,20,US,Automated
289,23,2026-05-24 07:45:00,ACH Debit,Out,4513.61,US,Web
43,3,2026-05-24 08:01:00,ACH Debit,Out,1722.11,US,Mobile
821,59,2026-05-24 08:31:00,Cash Withdrawal,Out,10,US,Branch
717,52,2026-05-24 09:01:00,Wire In,In,1886.31,US,Web
3124,215,2026-05-24 09:40:00,Cash Deposit,In,3989.92,US,Branch
1379,93,2026-05-24 12:48:00,Cash Deposit,In,1631.03,US,Web
1663,111,2026-05-24 13:14:00,ACH Debit,Out,1072.17,US,Web
2858,196,2026-05-24 13:45:00,ACH Credit,In,4120.58,DE,Web
244,20,2026-05-24 14:26:00,Card Purchase,Out,1690.46,DE,Web
152,13,2026-05-24 16:47:00,Card Purchase,Out,992.08,GB,Web
263,22,2026-05-24 18:43:00,Cash Withdrawal,Out,1768.91,US,Web
3010,206,2026-05-24 19:19:00,ACH Credit,In,2891.51,US,Mobile
3225,222,2026-05-24 20:05:00,Cash Withdrawal,Out,10,SG,Web
721,52,2026-05-24 20:11:00,Cash Withdrawal,Out,2435.34,US,Web
3722,234,2026-05-25 00:00:00,Wire Out,Out,5774.29,MX,Web
3268,224,2026-05-25 02:03:00,ACH Debit,Out,10,MX,Automated
3288,226,2026-05-25 02:14:00,ACH Debit,Out,1447.15,US,Automated
1045,73,2026-05-25 02:43:00,Cash Withdrawal,Out,5202.12,US,Mobile
3643,250,2026-05-25 03:40:00,Card Purchase,Out,12016.67,DE,Automated
2603,177,2026-05-25 06:01:00,ACH Debit,Out,458.84,US,Web
3062,210,2026-05-25 07:57:00,Wire In,In,4278.47,US,Automated
925,65,2026-05-25 08:39:00,Wire Out,Out,4764.07,DE,Web
2044,137,2026-05-25 10:20:00,Wire In,In,1675.69,CA,Mobile
2490,170,2026-05-25 11:47:00,Wire In,In,5961.81,US,Web
794,57,2026-05-25 13:06:00,ACH Debit,Out,6758.69,CA,Branch
556,40,2026-05-25 15:32:00,Card Purchase,Out,2136.93,US,Web
2293,155,2026-05-25 17:13:00,ACH Debit,Out,1050.16,GB,Mobile
1585,106,2026-05-25 17:51:00,Cash Deposit,In,270.51,US,Branch
3093,213,2026-05-25 18:46:00,Card Purchase,Out,2490.41,US,Automated
2802,192,2026-05-25 18:57:00,ACH Debit,Out,2890.33,GB,Automated
429,32,2026-05-25 19:44:00,Cash Deposit,In,2076.08,US,Automated
1817,121,2026-05-25 22:06:00,Cash Deposit,In,1558.28,US,Web
1831,122,2026-05-25 22:39:00,Cash Withdrawal,Out,3725.42,US,Mobile
2010,135,2026-05-25 23:06:00,ACH Credit,In,481.98,US,Web
1906,128,2026-05-25 23:32:00,Wire Out,Out,198.29,US,Branch
3723,234,2026-05-26 00:00:00,Wire Out,Out,7066.05,SG,Web
2933,201,2026-05-26 00:42:00,ACH Credit,In,456.45,US,Web
3525,242,2026-05-26 02:29:00,Cash Withdrawal,Out,2499.41,GB,Automated
2920,200,2026-05-26 03:03:00,Card Purchase,Out,10,US,Branch
1322,90,2026-05-26 03:13:00,Cash Deposit,In,274.68,US,Mobile
2553,174,2026-05-26 04:56:00,Cash Withdrawal,Out,3484.35,US,Web
466,34,2026-05-26 07:44:00,Card Purchase,Out,78.16,US,Web
854,61,2026-05-26 09:13:00,Card Purchase,Out,2339.59,US,Branch
2127,143,2026-05-26 10:19:00,ACH Credit,In,20,US,Automated
2564,175,2026-05-26 10:23:00,ACH Credit,In,1932.08,US,Web
3642,250,2026-05-26 13:42:00,Card Purchase,Out,5901.69,US,Web
2106,141,2026-05-26 14:32:00,Wire In,In,92.39,US,Branch
2370,161,2026-05-26 14:56:00,ACH Credit,In,20,US,Automated
1339,91,2026-05-26 17:33:00,ACH Credit,In,1688.5,US,Branch
524,38,2026-05-26 18:13:00,ACH Credit,In,4222.47,US,Mobile
2388,162,2026-05-26 19:23:00,ACH Debit,Out,816.16,US,Automated
3289,226,2026-05-26 19:27:00,Card Purchase,Out,91.25,CA,Mobile
2994,205,2026-05-26 22:19:00,ACH Debit,Out,4352.5,US,Web
1690,113,2026-05-26 22:44:00,Cash Deposit,In,185.24,US,Mobile
2096,141,2026-05-27 01:12:00,Card Purchase,Out,160.95,SG,Automated
154,13,2026-05-27 01:34:00,Wire In,In,1814.61,MX,Automated
298,23,2026-05-27 01:46:00,Card Purchase,Out,3041.97,US,Automated
403,30,2026-05-27 02:04:00,ACH Debit,Out,30.73,US,Branch
3574,245,2026-05-27 05:02:00,Wire Out,Out,10,US,Branch
2839,196,2026-05-27 07:50:00,ACH Debit,Out,2226.06,US,Branch
1654,111,2026-05-27 09:26:00,Cash Withdrawal,Out,4616.75,US,Automated
2571,175,2026-05-27 09:47:00,Wire In,In,1468.55,US,Web
663,48,2026-05-27 10:15:00,ACH Debit,Out,10,US,Branch
624,45,2026-05-27 10:33:00,Wire Out,Out,6950.04,US,Branch
1480,100,2026-05-27 11:29:00,Cash Withdrawal,Out,537.65,US,Branch
1342,91,2026-05-27 12:46:00,Cash Withdrawal,Out,4530.21,US,Branch
226,19,2026-05-27 13:10:00,Cash Deposit,In,5268.58,CA,Branch
1687,112,2026-05-27 13:36:00,ACH Credit,In,3514.79,US,Web
227,19,2026-05-27 15:43:00,ACH Credit,In,7603.2,US,Automated
2085,140,2026-05-27 16:11:00,Card Purchase,Out,10,US,Mobile
778,55,2026-05-27 16:52:00,Wire In,In,1201.1,GB,Automated
841,60,2026-05-27 17:09:00,Cash Deposit,In,6466.02,US,Mobile
1314,90,2026-05-27 18:03:00,Wire In,In,3854.31,US,Automated
2793,192,2026-05-27 18:10:00,ACH Debit,Out,3157.74,SG,Automated
810,58,2026-05-27 19:11:00,Wire Out,Out,608.62,US,Web
3327,230,2026-05-27 19:11:00,ACH Debit,Out,3171.2,US,Branch
865,62,2026-05-27 21:18:00,Cash Withdrawal,Out,13.1,US,Web
1674,112,2026-05-28 00:47:00,Cash Withdrawal,Out,2328.65,MX,Mobile
2068,139,2026-05-28 02:11:00,Card Purchase,Out,1827.91,US,Branch
917,65,2026-05-28 02:51:00,ACH Credit,In,20,US,Branch
1630,108,2026-05-28 02:51:00,Card Purchase,Out,2636.41,US,Web
2726,186,2026-05-28 03:07:00,Cash Withdrawal,Out,1589.41,US,Branch
1444,98,2026-05-28 04:31:00,ACH Debit,Out,1982.66,US,Automated
2718,185,2026-05-28 04:44:00,ACH Debit,Out,808.63,US,Branch
521,38,2026-05-28 04:57:00,ACH Debit,Out,469.33,US,Mobile
976,69,2026-05-28 07:02:00,Card Purchase,Out,10,CA,Automated
379,28,2026-05-28 07:31:00,ACH Credit,In,1493.87,US,Automated
504,36,2026-05-28 12:30:00,ACH Credit,In,5113.42,US,Branch
1344,91,2026-05-28 14:10:00,Card Purchase,Out,859.54,DE,Web
3191,220,2026-05-28 16:21:00,Wire In,In,405.97,US,Mobile
2890,198,2026-05-28 16:44:00,Card Purchase,Out,10,US,Mobile
3103,213,2026-05-28 17:46:00,Cash Deposit,In,7532.99,US,Automated
1669,112,2026-05-28 18:11:00,Cash Withdrawal,Out,2925.08,SG,Mobile
804,58,2026-05-28 19:07:00,ACH Debit,Out,2592.92,US,Mobile
1100,76,2026-05-28 19:32:00,Card Purchase,Out,3098.69,SG,Automated
1161,80,2026-05-28 21:17:00,Cash Deposit,In,20,MX,Automated
3549,244,2026-05-28 21:50:00,Cash Withdrawal,Out,8111.27,US,Automated
225,19,2026-05-28 23:35:00,Card Purchase,Out,3476.38,US,Automated
1986,134,2026-05-29 01:29:00,Cash Deposit,In,1977.8,US,Mobile
1271,87,2026-05-29 02:58:00,Cash Deposit,In,257.17,MX,Automated
3443,237,2026-05-29 03:36:00,Wire In,In,1136.92,US,Automated
1196,82,2026-05-29 04:02:00,Cash Withdrawal,Out,353.03,SG,Web
2909,199,2026-05-29 04:45:00,Card Purchase,Out,2241.0,GB,Automated
2449,168,2026-05-29 04:58:00,Card Purchase,Out,2092.79,GB,Branch
16,1,2026-05-29 05:48:00,Cash Deposit,In,20,GB,Automated
3626,249,2026-05-29 08:09:00,Card Purchase,Out,11108.19,US,Mobile
722,52,2026-05-29 10:13:00,ACH Credit,In,1685.93,US,Automated
1700,113,2026-05-29 10:58:00,ACH Debit,Out,76.81,US,Branch
1639,109,2026-05-29 11:07:00,ACH Credit,In,6824.77,US,Mobile
228,19,2026-05-29 11:28:00,Wire Out,Out,3069.82,US,Branch
3023,207,2026-05-29 12:17:00,Wire Out,Out,885.25,US,Automated
1372,93,2026-05-29 15:47:00,Wire Out,Out,1285.04,US,Branch
1685,112,2026-05-29 16:17:00,Card Purchase,Out,2434.72,US,Automated
1980,134,2026-05-29 16:42:00,Cash Deposit,In,2277.72,US,Web
2368,161,2026-05-29 16:46:00,ACH Debit,Out,21.62,US,Branch
2660,180,2026-05-29 17:11:00,Card Purchase,Out,11802.1,US,Branch
1148,79,2026-05-29 18:21:00,Card Purchase,Out,2071.35,US,Mobile
67,6,2026-05-29 19:50:00,ACH Debit,Out,6234.57,US,Mobile
2861,197,2026-05-29 20:19:00,Wire In,In,45.72,US,Branch
1427,97,2026-05-29 20:40:00,Cash Deposit,In,4893.23,US,Mobile
2366,160,2026-05-29 20:43:00,ACH Debit,Out,1260.02,US,Web
1404,95,2026-05-29 21:08:00,ACH Credit,In,7371.84,US,Mobile
3456,238,2026-05-29 22:45:00,Card Purchase,Out,3597.59,US,Automated
2765,189,2026-05-29 23:22:00,Card Purchase,Out,2374.24,MX,Automated
799,57,2026-05-30 01:24:00,Wire In,In,4868.71,US,Mobile
3535,243,2026-05-30 01:26:00,Cash Deposit,In,1239.34,SG,Mobile
1984,134,2026-05-30 02:03:00,ACH Debit,Out,1092.3,US,Mobile
1447,98,2026-05-30 02:44:00,Card Purchase,Out,2522.25,DE,Mobile
316,25,2026-05-30 03:22:00,Card Purchase,Out,1705.65,US,Automated
2588,176,2026-05-30 03:48:00,Card Purchase,Out,3469.65,CA,Mobile
2494,171,2026-05-30 04:13:00,Card Purchase,Out,771.37,CA,Web
830,60,2026-05-30 04:24:00,Cash Withdrawal,Out,5820.95,US,Mobile
1977,133,2026-05-30 06:44:00,Cash Deposit,In,827.45,US,Branch
3074,212,2026-05-30 08:29:00,ACH Credit,In,2344.06,US,Mobile
2178,148,2026-05-30 09:07:00,ACH Credit,In,20,US,Mobile
2572,175,2026-05-30 09:37:00,Cash Withdrawal,Out,2018.17,US,Web
738,53,2026-05-30 09:47:00,Wire In,In,1909.02,US,Automated
2916,199,2026-05-30 09:51:00,Card Purchase,Out,1372.69,US,Branch
1050,73,2026-05-30 09:52:00,ACH Credit,In,5213.92,US,Automated
2228,151,2026-05-30 11:47:00,Cash Withdrawal,Out,3652.72,US,Automated
1243,85,2026-05-30 13:52:00,ACH Credit,In,5793.14,US,Automated
1154,80,2026-05-30 15:46:00,Card Purchase,Out,576.08,US,Web
1384,94,2026-05-30 17:25:00,Card Purchase,Out,2591.96,US,Automated
1506,102,2026-05-30 17:47:00,ACH Credit,In,41.35,US,Automated
1988,134,2026-05-30 17:48:00,Cash Withdrawal,Out,658.46,US,Automated
416,31,2026-05-30 17:49:00,ACH Debit,Out,332.96,US,Web
2443,167,2026-05-30 19:29:00,Card Purchase,Out,17.39,CA,Mobile
1074,75,2026-05-30 21:03:00,ACH Debit,Out,10,US,Mobile
1351,92,2026-05-30 22:21:00,Wire Out,Out,4020.93,US,Mobile
3270,224,2026-05-30 22:39:00,Card Purchase,Out,3741.67,US,Automated
346,27,2026-05-30 22:47:00,ACH Credit,In,20,US,Automated
1641,109,2026-05-30 23:00:00,Card Purchase,Out,10,US,Mobile
2541,173,2026-05-30 23:07:00,ACH Debit,Out,41.05,SG,Automated
2968,203,2026-05-31 00:46:00,Cash Deposit,In,755.2,US,Mobile
1129,78,2026-05-31 00:54:00,Card Purchase,Out,5373.49,US,Mobile
2633,179,2026-05-31 00:58:00,Cash Withdrawal,Out,3425.92,US,Branch
1289,88,2026-05-31 01:58:00,ACH Debit,Out,285.29,US,Web
2873,197,2026-05-31 02:08:00,Wire In,In,26.27,US,Mobile
1636,108,2026-05-31 02:34:00,Cash Deposit,In,20,US,Web
1407,95,2026-05-31 04:07:00,Card Purchase,Out,4647.6,US,Automated
1804,120,2026-05-31 07:16:00,ACH Credit,In,3314.23,MX,Automated
2003,135,2026-05-31 10:34:00,Wire In,In,5137.54,US,Mobile
2403,163,2026-05-31 10:45:00,ACH Credit,In,2927.86,US,Web
1610,107,2026-05-31 11:14:00,ACH Debit,Out,4554.71,US,Branch
1588,106,2026-05-31 12:08:00,Cash Withdrawal,Out,10,SG,Automated
1617,108,2026-05-31 12:18:00,Cash Deposit,In,2767.39,US,Mobile
1158,80,2026-05-31 12:38:00,Cash Deposit,In,3902.04,SG,Automated
1486,100,2026-05-31 12:52:00,Wire In,In,456.11,US,Web
179,15,2026-05-31 13:03:00,ACH Debit,Out,3946.23,US,Mobile
3384,233,2026-05-31 13:50:00,Cash Withdrawal,Out,2745.4,US,Automated
2208,150,2026-05-31 14:31:00,ACH Credit,In,1268.76,US,Web
1778,119,2026-05-31 17:10:00,Card Purchase,Out,10,US,Branch
2805,193,2026-05-31 17:22:00,ACH Debit,Out,10,US,Automated
2840,196,2026-05-31 19:02:00,Cash Withdrawal,Out,1093.83,US,Automated
1091,75,2026-05-31 19:22:00,Wire Out,Out,12084.1,US,Branch
3603,247,2026-05-31 21:45:00,ACH Debit,Out,287.5,US,Branch
1566,105,2026-05-31 22:53:00,ACH Debit,Out,2591.3,US,Automated
1845,123,2026-06-01 00:07:00,Cash Withdrawal,Out,157.65,US,Mobile
2320,157,2026-06-01 00:27:00,ACH Credit,In,9678.53,US,Mobile
922,65,2026-06-01 03:28:00,ACH Debit,Out,2158.69,US,Branch
1334,91,2026-06-01 05:09:00,ACH Credit,In,20,US,Mobile
2517,172,2026-06-01 05:11:00,ACH Debit,Out,1645.74,US,Automated
1328,90,2026-06-01 05:20:00,Card Purchase,Out,1850.84,US,Web
3237,222,2026-06-01 06:29:00,ACH Debit,Out,35.27,US,Branch
3400,234,2026-06-01 08:07:00,Wire In,In,3465.33,US,Web
276,22,2026-06-01 14:25:00,Cash Deposit,In,20,US,Web
2601,177,2026-06-01 15:05:00,Card Purchase,Out,1263.39,CA,Web
790,56,2026-06-01 16:45:00,ACH Debit,Out,11.4,US,Web
3565,245,2026-06-01 16:46:00,ACH Credit,In,2513.91,US,Mobile
1603,107,2026-06-01 18:15:00,ACH Credit,In,7121.95,US,Web
3312,228,2026-06-01 19:58:00,Card Purchase,Out,6118.39,US,Branch
2156,145,2026-06-01 20:06:00,ACH Credit,In,1469.75,US,Web
2957,203,2026-06-01 20:21:00,Card Purchase,Out,11.36,US,Automated
3329,230,2026-06-01 20:24:00,Cash Deposit,In,3916.19,US,Automated
2671,181,2026-06-01 22:15:00,Card Purchase,Out,2062.44,US,Web
1917,129,2026-06-01 22:37:00,ACH Debit,Out,2096.55,US,Automated
489,36,2026-06-01 22:56:00,Cash Withdrawal,Out,1755.35,US,Web
534,39,2026-06-01 23:46:00,ACH Credit,In,1833.44,US,Web
928,66,2026-06-02 02:47:00,Wire In,In,60.54,GB,Mobile
3364,232,2026-06-02 03:49:00,ACH Debit,Out,10,US,Web
2892,198,2026-06-02 04:20:00,Cash Withdrawal,Out,6134.58,US,Mobile
2148,145,2026-06-02 07:26:00,ACH Credit,In,2572.72,US,Mobile
956,67,2026-06-02 09:30:00,Card Purchase,Out,3774.99,US,Branch
1367,93,2026-06-02 10:31:00,ACH Debit,Out,2878.34,US,Branch
252,21,2026-06-02 10:37:00,Wire In,In,3307.54,US,Automated
237,20,2026-06-02 11:56:00,ACH Credit,In,59.09,US,Automated
3540,243,2026-06-02 13:12:00,ACH Credit,In,3463.64,US,Automated
2720,186,2026-06-02 15:19:00,Cash Withdrawal,Out,10,US,Branch
3278,225,2026-06-02 16:11:00,Wire Out,Out,2967.38,US,Branch
1902,128,2026-06-02 16:33:00,Card Purchase,Out,7393.32,US,Web
2789,191,2026-06-02 18:56:00,ACH Credit,In,20,US,Automated
2468,169,2026-06-02 21:03:00,Card Purchase,Out,6087.18,US,Mobile
709,51,2026-06-02 21:07:00,Wire In,In,58.03,GB,Web
234,20,2026-06-02 21:28:00,Cash Withdrawal,Out,10,US,Web
145,12,2026-06-02 22:03:00,Wire In,In,20,US,Automated
1960,132,2026-06-02 23:09:00,Card Purchase,Out,10,US,Automated
2522,172,2026-06-03 00:42:00,Card Purchase,Out,802.52,US,Automated
2715,185,2026-06-03 00:42:00,Card Purchase,Out,535.71,US,Branch
2750,188,2026-06-03 04:45:00,ACH Credit,In,3349.99,US,Automated
3547,244,2026-06-03 04:59:00,Cash Deposit,In,2862.55,GB,Branch
161,14,2026-06-03 05:34:00,Cash Withdrawal,Out,2332.95,DE,Mobile
1552,104,2026-06-03 06:55:00,Cash Deposit,In,4751.59,US,Mobile
3546,244,2026-06-03 08:00:00,Wire In,In,4141.19,US,Branch
3079,212,2026-06-03 08:26:00,Cash Withdrawal,Out,1570.44,US,Web
1462,99,2026-06-03 09:20:00,Card Purchase,Out,1103.09,GB,Web
3251,223,2026-06-03 11:38:00,Wire In,In,10664.14,US,Automated
1911,128,2026-06-03 12:18:00,ACH Credit,In,3468.95,US,Branch
2120,142,2026-06-03 12:30:00,Card Purchase,Out,10,US,Web
1752,116,2026-06-03 13:46:00,Cash Withdrawal,Out,48.53,US,Web
886,63,2026-06-03 18:17:00,Card Purchase,Out,3756.37,US,Web
2988,204,2026-06-03 21:53:00,ACH Debit,Out,3461.74,GB,Automated
3275,225,2026-06-03 22:01:00,Card Purchase,Out,3586.54,SG,Web
2513,172,2026-06-03 23:30:00,Wire In,In,2479.63,SG,Mobile
2836,195,2026-06-04 00:15:00,Card Purchase,Out,10,US,Web
63,6,2026-06-04 00:31:00,Cash Deposit,In,869.6,US,Automated
406,30,2026-06-04 01:23:00,ACH Debit,Out,17.83,US,Branch
331,26,2026-06-04 01:42:00,ACH Credit,In,20,US,Mobile
3252,223,2026-06-04 03:35:00,ACH Credit,In,5662.82,US,Mobile
2232,151,2026-06-04 03:38:00,ACH Debit,Out,1846.66,US,Web
1468,99,2026-06-04 03:40:00,ACH Credit,In,3678.85,US,Automated
1204,83,2026-06-04 04:33:00,Card Purchase,Out,2360.02,MX,Automated
1340,91,2026-06-04 04:49:00,ACH Credit,In,1482.69,US,Branch
3464,238,2026-06-04 05:52:00,Card Purchase,Out,10,US,Automated
2768,190,2026-06-04 08:21:00,Cash Deposit,In,40.52,US,Mobile
3083,212,2026-06-04 08:55:00,Cash Deposit,In,20,DE,Web
2906,199,2026-06-04 10:24:00,ACH Debit,Out,2174.81,US,Automated
2189,148,2026-06-04 11:08:00,Card Purchase,Out,918.99,US,Web
1512,102,2026-06-04 11:45:00,ACH Credit,In,20,US,Web
1998,135,2026-06-04 16:52:00,Card Purchase,Out,1818.95,DE,Branch
2936,201,2026-06-04 19:50:00,Wire In,In,926.4,US,Mobile
3357,232,2026-06-04 21:48:00,Wire In,In,2077.91,US,Branch
90,8,2026-06-04 22:13:00,Wire Out,Out,705.17,US,Branch
825,59,2026-06-05 00:41:00,Cash Deposit,In,469.63,US,Web
